categories,distance,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,rating,station_lat,station_long,station_name,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",783.0,Première Moisson,45.518118,-73.713583,45.518118,-73.713583,5560 Henri-Bourassa Blvd O,CA,,"5560 Henri-Bourassa Blvd O, Montréal QC H4R 0M6",Montréal,H4R 0M6,QC,8.1,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),,,,,
"[{'id': 13106, 'name': 'Dim Sum Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dimsum_', 'suffix': '.png'}}]",625.0,Restaurant Tong Por St-Laurent,45.527842,-73.721195,45.527842,-73.721195,12242 Laurentien Blvd,CA,at Gouin,"12242 Laurentien Blvd (at Gouin), Montréal QC H4K 1M9",Montréal,H4K 1M9,QC,6.9,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),,,,,
"[{'id': 13095, 'name': 'Cajun and Creole Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cajun_', 'suffix': '.png'}}, {'id': 13097, 'name': 'Caribbean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}}]",806.0,Fourchette Antillaise,45.526875,-73.71331,45.526875,-73.71331,5771 Gouin Blvd O,CA,coin Genet,"5771 Gouin Blvd O (coin Genet), Montréal QC H4J 1E3",Montréal,H4J 1E3,QC,7.5,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",563.0,La Reine Patissiere,45.52729,-73.7204,45.52729,-73.7204,12210 Laurentien Blvd,CA,,"12210 Laurentien Blvd, Montréal QC H4K 1M9",Montréal,H4K 1M9,QC,,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),,,,,
"[{'id': 13102, 'name': 'Cantonese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",592.0,Le Cristal Chinois Bbq Express,45.527509,-73.720795,45.527509,-73.720795,12230 Laurentien Blvd,CA,,"12230 Laurentien Blvd, Montreal QC H4K 1M9",Montreal,H4K 1M9,QC,,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),,,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",715.0,Subway,45.525898,-73.713809,45.525898,-73.713809,11960 Lachapelle St,CA,,"11960 Lachapelle St, Montréal QC H4J 2M3",Montréal,H4J 2M3,QC,6.4,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),45.526083,-73.713694,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",613.0,Boulangerie-Patisseries Haddad,45.527256,-73.719381,45.527256,-73.719381,12186 Laurentien Blvd,CA,,"12186 Laurentien Blvd, Montréal QC H4K 1M9",Montréal,H4K 1M9,QC,,45.52234149817879,-73.72167885303497,Parc Marlborough (Beauzèle / Robichaud),,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",144.0,Restaurant Chez Marie,45.56763,-73.642505,45.56771,-73.642479,9509 Ave de Lorimier,CA,,"9509 Ave de Lorimier, Montréal QC H1Z 2M8",Montréal,H1Z 2M8,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,45.567526,-73.642555,,45.56763,-73.642505
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",195.0,Romina Boulangerie,45.565384,-73.642255,45.565384,-73.642255,2275 Charland Ave,CA,,"2275 Charland Ave, Montréal QC H1Z 1B5",Montréal,H1Z 1B5,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",455.0,Boulangerie & Pâtisserie Salerno,45.570836,-73.63977,45.570836,-73.63977,2411 Charland Ave,CA,,"2411 Charland Ave, Montréal QC H1Z 1B9",Montréal,H1Z 1B9,QC,7.8,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,45.570737,-73.639653,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",472.0,McDonald's,45.565912,-73.64688,45.565912,-73.64688,9797 Papineau Ave,CA,coin Sauvé,"9797 Papineau Ave (coin Sauvé), Montréal QC H2B 1Z5",Montréal,H2B 1Z5,QC,5.0,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",972.0,Zagrum,45.568503,-73.653467,45.568503,-73.653467,1825 Fleury Rue E,CA,,"1825 Fleury Rue E, Montréal QC H2B 1H7",Montréal,H2B 1H7,QC,8.0,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,45.568395,-73.65327,,,
"[{'id': 13095, 'name': 'Cajun and Creole Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cajun_', 'suffix': '.png'}}]",831.0,Andréamise,45.573613,-73.637438,45.573613,-73.637438,2639 Charland Ave,CA,,"2639 Charland Ave, Montreal QC H1Z 1C7",Montreal,H1Z 1C7,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",912.0,Restaurant la Piccola,45.57065,-73.651357,45.57065,-73.651357,2050 Fleury Rue E,CA,,"2050 Fleury Rue E, Montréal QC H2B 1J3",Montréal,H2B 1J3,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,45.57077,-73.651495,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",947.0,Les Deux Copains,45.572722,-73.650165,45.572722,-73.650165,2201 Fleury Rue E,CA,,"2201 Fleury Rue E, Montréal QC H2B 1K5",Montréal,H2B 1K5,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,45.572561,-73.649976,,,
"[{'id': 13177, 'name': 'Greek Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/greek_', 'suffix': '.png'}}]",982.0,Le Jardin des Puits,45.573013,-73.649836,45.573013,-73.649836,2237 Fleury Rue E,CA,Rue de Martigny,"2237 Fleury Rue E (Rue de Martigny), Montréal QC H2B 1K5",Montréal,H2B 1K5,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,,,,,
"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",997.0,Petit Nguyen,45.55833,-73.637072,45.55833,-73.637072,1420 Legendre Rue E,CA,Andre-Grasset,"1420 Legendre Rue E (Andre-Grasset), Montréal QC H2M 1H5",Montréal,H2M 1H5,QC,,45.566869345371856,-73.64101678133011,Champdoré / de Lorimier,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",887.0,Frejus St Raphael Cafe,45.44922,-73.572772,45.44922,-73.572772,5810 Rue de Verdun,CA,Manning,"5810 Rue de Verdun (Manning), Verdun QC H4H 1L9",Verdun,H4H 1L9,QC,7.4,45.44791581215845,-73.58381867408752,Beurling / Godin,45.449203,-73.572579,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",970.0,Restaurant Pizza Nino,45.453049,-73.593743,45.453049,-73.593743,6588 Monk Blvd,CA,,"6588 Monk Blvd, Montréal QC H4E 3J1",Montréal,H4E 3J1,QC,7.9,45.44791581215845,-73.58381867408752,Beurling / Godin,,,,,
"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",988.0,Restaurant Bingo Regd,45.451894,-73.572519,45.451894,-73.572519,5561 Rue de Verdun,CA,Egan,"5561 Rue de Verdun (Egan), Verdun QC H4H 1L2",Verdun,H4H 1L2,QC,7.3,45.44791581215845,-73.58381867408752,Beurling / Godin,45.451878,-73.57234,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",878.0,Gourmet Aldo,45.45117,-73.59402,45.45117,-73.59402,2437 Allard Rue,CA,Beaulieu,"2437 Allard Rue (Beaulieu), Montréal QC H4E 2L3",Montréal,H4E 2L3,QC,,45.44791581215845,-73.58381867408752,Beurling / Godin,45.45105,-73.593999,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",976.0,Pizzeria Geppetto,45.451778,-73.572612,45.451778,-73.572612,5583 Rue de Verdun,CA,,"5583 Rue de Verdun, Montréal QC H4H 1L2",Montréal,H4H 1L2,QC,,45.44791581215845,-73.58381867408752,Beurling / Godin,45.451755,-73.572351,,,
"[{'id': 13001, 'name': 'Bagel Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bagels_', 'suffix': '.png'}}, {'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",1029.0,Ville-Émard Bagels,45.453443,-73.593901,45.453443,-73.593901,6556 Monk Blvd,CA,Springland,"6556 Monk Blvd (Springland), Montréal QC H4E 3J1",Montréal,H4E 3J1,QC,,45.44791581215845,-73.58381867408752,Beurling / Godin,,,,,
"[{'id': 13298, 'name': 'Lebanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",448.0,Poissonnerie la Sirene la Mer,45.516191,-73.630334,45.516191,-73.630334,114 Dresden Ave,CA,coin Jean-Talon,"114 Dresden Ave (coin Jean-Talon), Montréal QC H3P 2B6",Montréal,H3P 2B6,QC,7.4,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,,,
"[{'id': 17059, 'name': 'Butcher', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_butcher_', 'suffix': '.png'}}, {'id': 17077, 'name': 'Meat and Seafood Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}}]",407.0,Boucherie El Farah,45.510061,-73.630033,45.510061,-73.630033,2892 Goyer Rue,CA,Darlington,"2892 Goyer Rue (Darlington), Montréal QC H3S 1H3",Montréal,H3S 1H3,QC,,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,,,
"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}]",474.0,Depanneur Darlington,45.509372,-73.630398,45.509372,-73.630398,6660 Ave de Darlington,CA,,"6660 Ave de Darlington, Montréal QC H3S 2J5",Montréal,H3S 2J5,QC,,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,45.509613,-73.630193,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",835.0,Pizzaiolle,45.516312,-73.643563,45.516312,-73.643563,1275 Dunkirk Ch,CA,,"1275 Dunkirk Ch, Montréal QC H3R 3L3",Montréal,H3R 3L3,QC,8.1,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,,,
"[{'id': 13001, 'name': 'Bagel Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bagels_', 'suffix': '.png'}}]",560.0,La Maison du Bagel,45.511486,-73.627077,45.511486,-73.627077,102 Saint-Antoine Rue O,CA,,"102 Saint-Antoine Rue O, Montréal QC H2Y 1J6",Montréal,H2Y 1J6,QC,,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",795.0,Subway,45.508859,-73.625004,45.508859,-73.625004,2707 Van Horne Ave,CA,,"2707 Van Horne Ave, Montréal QC H3S 1P6",Montréal,H3S 1P6,QC,6.4,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,# 2615,,
"[{'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",997.0,Dagwoods la Sandwicherie,45.520682,-73.62748,45.520682,-73.62748,246 Graham Blvd,CA,Rockland,"246 Graham Blvd (Rockland), Mont-Royal QC H3P 2C5",Mont-Royal,H3P 2C5,QC,7.2,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",808.0,Dupond & Dupont,45.516844,-73.642564,45.516844,-73.642564,1297 Canora Ch,CA,Cornwall,"1297 Canora Ch (Cornwall), Mont-Royal QC H3P 2J4",Mont-Royal,H3P 2J4,QC,6.1,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",810.0,Première Moisson,45.516844,-73.642564,45.516844,-73.642564,1297 Canora Ch,CA,,"1297 Canora Ch, Montréal QC H3P 2J4",Montréal,H3P 2J4,QC,6.0,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,45.516687,-73.642611,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",818.0,Domino's Pizza,45.508393,-73.62557,45.508393,-73.62557,2659 Van Horne Ave,CA,,"2659 Van Horne Ave, Montréal QC H3S 1P6",Montréal,H3S 1P6,QC,,45.51293324107222,-73.63389015197754,Kirkfield / de Chambois,45.508153,-73.625303,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",169.0,Restaurant Crème Café,45.428503,-73.594687,45.428503,-73.594687,1 8e Ave,CA,,"1 8e Ave, Lasalle QC H8P 2M6",Lasalle,H8P 2M6,QC,,45.42947143740888,-73.59309915918857,Parc des Rapides (LaSalle / 6e avenue),,,,,
"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",182.0,Ristorante Riventino,45.428555,-73.594931,45.428555,-73.594931,7 8e Ave,CA,,"7 8e Ave, Lasalle QC H8P 2M6",Lasalle,H8P 2M6,QC,,45.42947143740888,-73.59309915918857,Parc des Rapides (LaSalle / 6e avenue),,,# 7,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",408.0,Restaurant Dani's Pizzeria,45.430643,-73.598286,45.430643,-73.598286,7669 Centrale Rue,CA,,"7669 Centrale Rue, Lasalle QC H8P 1L4",Lasalle,H8P 1L4,QC,7.3,45.42947143740888,-73.59309915918857,Parc des Rapides (LaSalle / 6e avenue),,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",414.0,Eviza Cafe,45.430127,-73.598511,45.430127,-73.598511,7685 Centrale Rue,CA,,"7685 Centrale Rue, Lasalle QC H8P 1L7",Lasalle,H8P 1L7,QC,,45.42947143740888,-73.59309915918857,Parc des Rapides (LaSalle / 6e avenue),45.430036,-73.598222,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",132.0,Pizza Heure de Pointe,45.524378,-73.521255,45.524378,-73.521255,120 Charles Lemoyne Pl,CA,,"120 Charles Lemoyne Pl, Longueuil QC J4K 2T4",Longueuil,J4K 2T4,QC,8.2,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,,,
"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",146.0,A&W Restaurant,45.524264,-73.521252,45.524264,-73.521252,120 Charles-Le Moyne Pl,CA,,"120 Charles-Le Moyne Pl, Longueuil QC J4K 2T4",Longueuil,J4K 2T4,QC,6.8,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",106.0,Subway,45.523583,-73.521231,45.523583,-73.521231,120 Charles Lemoyne Pl,CA,,"120 Charles Lemoyne Pl, Longueuil QC J4K 2T4",Longueuil,J4K 2T4,QC,6.3,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,Couche-Tard C-Store,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",54.0,Café Dépôt,45.522799,-73.520625,45.522799,-73.520625,1225 Saint Charles Rue O,CA,,"1225 Saint Charles Rue O, Longueuil QC J4K 1A7",Longueuil,J4K 1A7,QC,,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,Tour SSQ,,
"[{'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}, {'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",190.0,Thai Express,45.524832,-73.521269,45.524832,-73.521269,150 Charles-Le Moyne Pl,CA,,"150 Charles-Le Moyne Pl, Longueuil QC J4K 0A8",Longueuil,J4K 0A8,QC,6.7,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,Université de Sherbrooke,,
"[{'id': 13309, 'name': 'Middle Eastern Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}}]",130.0,Taouk du Québec,45.525111,-73.52152,45.525111,-73.52152,120 Charles-Le Moyne Pl,CA,,"120 Charles-Le Moyne Pl, Longueuil QC J4K 2T4",Longueuil,J4K 2T4,QC,,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,,,
"[{'id': 13332, 'name': 'Salad Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/salad_', 'suffix': '.png'}}]",152.0,Salade Imagination,45.524551,-73.521115,45.524551,-73.521115,1175 Saint Charles Rue O,CA,,"1175 Saint Charles Rue O, Longueuil QC",Longueuil,,QC,,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",177.0,Sushi Shop,45.524536,-73.52189,45.524536,-73.52189,120 Charles-Lemoyne Pl,CA,,"120 Charles-Lemoyne Pl, Longueuil QC J4K 2T4",Longueuil,J4K 2T4,QC,,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,Suite 500,,
"[{'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",178.0,Quiznos,45.524834,-73.521172,45.524834,-73.521172,150 St Charles Pl,CA,,"150 St Charles Pl, Longueuil QC",Longueuil,,QC,,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,,,
"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",221.0,Café Bistro Borga,45.524932,-73.521951,45.524932,-73.521951,100 Charles-Lemoyne Pl,CA,,"100 Charles-Lemoyne Pl, Longueuil QC J4K 2T4",Longueuil,J4K 2T4,QC,,45.52331869398737,-73.52012693881989,Métro Longueuil - Université de Sherbrooke,,,,,
